Source,Target,IntervalNumber,StartTime,EndTime,Duration,StartOrbit,EndOrbit
Ground_Point_1,SAT_1,1,01-Jan-2030 21:06:10,01-Jan-2030 21:07:15,65,NaN,NaN
Ground_Point_1,SAT_1,2,04-Jan-2030 08:30:30,04-Jan-2030 08:31:45,75,NaN,NaN
Ground_Point_1,SAT_1,3,05-Jan-2030 21:13:00,05-Jan-2030 21:14:20,80,NaN,NaN
Ground_Point_2,SAT_1,1,01-Jan-2030 21:06:10,01-Jan-2030 21:07:15,65,NaN,NaN
Ground_Point_2,SAT_1,2,04-Jan-2030 08:30:30,04-Jan-2030 08:31:45,75,NaN,NaN
Ground_Point_2,SAT_1,3,05-Jan-2030 21:13:00,05-Jan-2030 21:14:20,80,NaN,NaN
Ground_Point_3,SAT_1,1,01-Jan-2030 21:07:00,01-Jan-2030 21:08:05,65,NaN,NaN
Ground_Point_3,SAT_1,2,04-Jan-2030 08:29:45,04-Jan-2030 08:31:00,75,NaN,NaN
Ground_Point_3,SAT_1,3,05-Jan-2030 21:13:50,05-Jan-2030 21:15:05,75,NaN,NaN
Ground_Point_4,SAT_1,1,02-Jan-2030 08:34:10,02-Jan-2030 08:34:40,30,NaN,NaN
Ground_Point_4,SAT_1,2,03-Jan-2030 08:12:05,03-Jan-2030 08:13:25,80,NaN,NaN
Ground_Point_4,SAT_1,3,03-Jan-2030 22:37:10,03-Jan-2030 22:37:45,35,NaN,NaN
Ground_Point_4,SAT_1,4,04-Jan-2030 07:50:50,04-Jan-2030 07:51:20,30,NaN,NaN
Ground_Point_4,SAT_1,5,04-Jan-2030 22:15:10,04-Jan-2030 22:16:30,80,NaN,NaN
Ground_Point_4,SAT_1,6,05-Jan-2030 21:54:00,05-Jan-2030 21:54:15,15,NaN,NaN
Ground_Point_4,SAT_1,7,07-Jan-2030 08:19:00,07-Jan-2030 08:20:20,80,NaN,NaN
Ground_Point_5,SAT_1,1,02-Jan-2030 19:17:15,02-Jan-2030 19:18:30,75,NaN,NaN
Ground_Point_5,SAT_1,2,03-Jan-2030 07:10:10,03-Jan-2030 07:11:25,75,NaN,NaN
Ground_Point_5,SAT_1,3,06-Jan-2030 19:24:20,06-Jan-2030 19:25:10,50,NaN,NaN
Ground_Point_5,SAT_1,4,07-Jan-2030 07:17:20,07-Jan-2030 07:18:10,50,NaN,NaN
Ground_Point_6,SAT_1,1,01-Jan-2030 06:43:40,01-Jan-2030 06:44:55,75,NaN,NaN
Ground_Point_6,SAT_1,2,01-Jan-2030 08:17:30,01-Jan-2030 08:18:10,40,NaN,NaN
Ground_Point_6,SAT_1,3,01-Jan-2030 12:57:20,01-Jan-2030 12:58:35,75,NaN,NaN
Ground_Point_6,SAT_1,4,01-Jan-2030 14:31:35,01-Jan-2030 14:31:50,15,NaN,NaN
Ground_Point_6,SAT_1,5,02-Jan-2030 06:22:05,02-Jan-2030 06:23:00,55,NaN,NaN
Ground_Point_6,SAT_1,6,02-Jan-2030 07:55:40,02-Jan-2030 07:56:45,65,NaN,NaN
Ground_Point_6,SAT_1,7,02-Jan-2030 12:35:50,02-Jan-2030 12:36:45,55,NaN,NaN
Ground_Point_6,SAT_1,8,02-Jan-2030 14:09:25,02-Jan-2030 14:10:30,65,NaN,NaN
Ground_Point_6,SAT_1,9,03-Jan-2030 07:33:55,03-Jan-2030 07:35:10,75,NaN,NaN
Ground_Point_6,SAT_1,10,03-Jan-2030 12:14:20,03-Jan-2030 12:15:00,40,NaN,NaN
Ground_Point_6,SAT_1,11,03-Jan-2030 13:47:35,03-Jan-2030 13:48:55,80,NaN,NaN
Ground_Point_6,SAT_1,12,04-Jan-2030 07:12:15,04-Jan-2030 07:13:35,80,NaN,NaN
Ground_Point_6,SAT_1,13,04-Jan-2030 13:25:55,04-Jan-2030 13:27:15,80,NaN,NaN
Ground_Point_6,SAT_1,14,05-Jan-2030 06:50:35,05-Jan-2030 06:51:50,75,NaN,NaN
Ground_Point_6,SAT_1,15,05-Jan-2030 08:24:30,05-Jan-2030 08:25:05,35,NaN,NaN
Ground_Point_6,SAT_1,16,05-Jan-2030 13:04:15,05-Jan-2030 13:05:30,75,NaN,NaN
Ground_Point_6,SAT_1,17,06-Jan-2030 06:29:00,06-Jan-2030 06:30:00,60,NaN,NaN
Ground_Point_6,SAT_1,18,06-Jan-2030 08:02:40,06-Jan-2030 08:03:35,55,NaN,NaN
Ground_Point_6,SAT_1,19,06-Jan-2030 12:42:45,06-Jan-2030 12:43:45,60,NaN,NaN
Ground_Point_6,SAT_1,20,06-Jan-2030 14:16:25,06-Jan-2030 14:17:25,60,NaN,NaN
Ground_Point_6,SAT_1,21,07-Jan-2030 06:07:35,07-Jan-2030 06:08:00,25,NaN,NaN
Ground_Point_6,SAT_1,22,07-Jan-2030 07:40:55,07-Jan-2030 07:42:05,70,NaN,NaN
Ground_Point_6,SAT_1,23,07-Jan-2030 12:21:15,07-Jan-2030 12:22:00,45,NaN,NaN
Ground_Point_6,SAT_1,24,07-Jan-2030 13:54:35,07-Jan-2030 13:55:50,75,NaN,NaN
Ground_Point_7,SAT_1,1,01-Jan-2030 06:43:40,01-Jan-2030 06:44:55,75,NaN,NaN
Ground_Point_7,SAT_1,2,01-Jan-2030 08:17:30,01-Jan-2030 08:18:10,40,NaN,NaN
Ground_Point_7,SAT_1,3,01-Jan-2030 12:57:20,01-Jan-2030 12:58:35,75,NaN,NaN
Ground_Point_7,SAT_1,4,01-Jan-2030 14:31:35,01-Jan-2030 14:31:50,15,NaN,NaN
Ground_Point_7,SAT_1,5,02-Jan-2030 06:22:05,02-Jan-2030 06:23:00,55,NaN,NaN
Ground_Point_7,SAT_1,6,02-Jan-2030 07:55:40,02-Jan-2030 07:56:45,65,NaN,NaN
Ground_Point_7,SAT_1,7,02-Jan-2030 12:35:50,02-Jan-2030 12:36:45,55,NaN,NaN
Ground_Point_7,SAT_1,8,02-Jan-2030 14:09:25,02-Jan-2030 14:10:30,65,NaN,NaN
Ground_Point_7,SAT_1,9,03-Jan-2030 07:33:55,03-Jan-2030 07:35:10,75,NaN,NaN
Ground_Point_7,SAT_1,10,03-Jan-2030 12:14:20,03-Jan-2030 12:15:00,40,NaN,NaN
Ground_Point_7,SAT_1,11,03-Jan-2030 13:47:35,03-Jan-2030 13:48:55,80,NaN,NaN
Ground_Point_7,SAT_1,12,04-Jan-2030 07:12:15,04-Jan-2030 07:13:35,80,NaN,NaN
Ground_Point_7,SAT_1,13,04-Jan-2030 13:25:55,04-Jan-2030 13:27:15,80,NaN,NaN
Ground_Point_7,SAT_1,14,05-Jan-2030 06:50:35,05-Jan-2030 06:51:50,75,NaN,NaN
Ground_Point_7,SAT_1,15,05-Jan-2030 08:24:30,05-Jan-2030 08:25:05,35,NaN,NaN
Ground_Point_7,SAT_1,16,05-Jan-2030 13:04:15,05-Jan-2030 13:05:30,75,NaN,NaN
Ground_Point_7,SAT_1,17,06-Jan-2030 06:29:00,06-Jan-2030 06:30:00,60,NaN,NaN
Ground_Point_7,SAT_1,18,06-Jan-2030 08:02:40,06-Jan-2030 08:03:35,55,NaN,NaN
Ground_Point_7,SAT_1,19,06-Jan-2030 12:42:45,06-Jan-2030 12:43:45,60,NaN,NaN
Ground_Point_7,SAT_1,20,06-Jan-2030 14:16:25,06-Jan-2030 14:17:25,60,NaN,NaN
Ground_Point_7,SAT_1,21,07-Jan-2030 06:07:35,07-Jan-2030 06:08:00,25,NaN,NaN
Ground_Point_7,SAT_1,22,07-Jan-2030 07:40:55,07-Jan-2030 07:42:05,70,NaN,NaN
Ground_Point_7,SAT_1,23,07-Jan-2030 12:21:15,07-Jan-2030 12:22:00,45,NaN,NaN
Ground_Point_7,SAT_1,24,07-Jan-2030 13:54:35,07-Jan-2030 13:55:50,75,NaN,NaN
Ground_Point_8,SAT_1,1,01-Jan-2030 06:43:40,01-Jan-2030 06:44:55,75,NaN,NaN
Ground_Point_8,SAT_1,2,01-Jan-2030 08:17:30,01-Jan-2030 08:18:10,40,NaN,NaN
Ground_Point_8,SAT_1,3,01-Jan-2030 12:57:20,01-Jan-2030 12:58:35,75,NaN,NaN
Ground_Point_8,SAT_1,4,01-Jan-2030 14:31:35,01-Jan-2030 14:31:50,15,NaN,NaN
Ground_Point_8,SAT_1,5,02-Jan-2030 06:22:05,02-Jan-2030 06:23:00,55,NaN,NaN
Ground_Point_8,SAT_1,6,02-Jan-2030 07:55:40,02-Jan-2030 07:56:45,65,NaN,NaN
Ground_Point_8,SAT_1,7,02-Jan-2030 12:35:50,02-Jan-2030 12:36:45,55,NaN,NaN
Ground_Point_8,SAT_1,8,02-Jan-2030 14:09:25,02-Jan-2030 14:10:30,65,NaN,NaN
Ground_Point_8,SAT_1,9,03-Jan-2030 07:33:55,03-Jan-2030 07:35:10,75,NaN,NaN
Ground_Point_8,SAT_1,10,03-Jan-2030 12:14:20,03-Jan-2030 12:15:00,40,NaN,NaN
Ground_Point_8,SAT_1,11,03-Jan-2030 13:47:35,03-Jan-2030 13:48:55,80,NaN,NaN
Ground_Point_8,SAT_1,12,04-Jan-2030 07:12:15,04-Jan-2030 07:13:35,80,NaN,NaN
Ground_Point_8,SAT_1,13,04-Jan-2030 13:25:55,04-Jan-2030 13:27:15,80,NaN,NaN
Ground_Point_8,SAT_1,14,05-Jan-2030 06:50:35,05-Jan-2030 06:51:50,75,NaN,NaN
Ground_Point_8,SAT_1,15,05-Jan-2030 08:24:30,05-Jan-2030 08:25:05,35,NaN,NaN
Ground_Point_8,SAT_1,16,05-Jan-2030 13:04:15,05-Jan-2030 13:05:30,75,NaN,NaN
Ground_Point_8,SAT_1,17,06-Jan-2030 06:29:00,06-Jan-2030 06:30:00,60,NaN,NaN
Ground_Point_8,SAT_1,18,06-Jan-2030 08:02:40,06-Jan-2030 08:03:35,55,NaN,NaN
Ground_Point_8,SAT_1,19,06-Jan-2030 12:42:45,06-Jan-2030 12:43:45,60,NaN,NaN
Ground_Point_8,SAT_1,20,06-Jan-2030 14:16:25,06-Jan-2030 14:17:25,60,NaN,NaN
Ground_Point_8,SAT_1,21,07-Jan-2030 06:07:35,07-Jan-2030 06:08:00,25,NaN,NaN
Ground_Point_8,SAT_1,22,07-Jan-2030 07:40:55,07-Jan-2030 07:42:05,70,NaN,NaN
Ground_Point_8,SAT_1,23,07-Jan-2030 12:21:15,07-Jan-2030 12:22:00,45,NaN,NaN
Ground_Point_8,SAT_1,24,07-Jan-2030 13:54:35,07-Jan-2030 13:55:50,75,NaN,NaN
Ground_Point_9,SAT_1,1,01-Jan-2030 06:43:40,01-Jan-2030 06:44:55,75,NaN,NaN
Ground_Point_9,SAT_1,2,01-Jan-2030 08:17:30,01-Jan-2030 08:18:10,40,NaN,NaN
Ground_Point_9,SAT_1,3,01-Jan-2030 12:57:20,01-Jan-2030 12:58:35,75,NaN,NaN
Ground_Point_9,SAT_1,4,01-Jan-2030 14:31:35,01-Jan-2030 14:31:50,15,NaN,NaN
Ground_Point_9,SAT_1,5,02-Jan-2030 06:22:05,02-Jan-2030 06:23:00,55,NaN,NaN
Ground_Point_9,SAT_1,6,02-Jan-2030 07:55:40,02-Jan-2030 07:56:45,65,NaN,NaN
Ground_Point_9,SAT_1,7,02-Jan-2030 12:35:50,02-Jan-2030 12:36:45,55,NaN,NaN
Ground_Point_9,SAT_1,8,02-Jan-2030 14:09:25,02-Jan-2030 14:10:30,65,NaN,NaN
Ground_Point_9,SAT_1,9,03-Jan-2030 07:33:55,03-Jan-2030 07:35:10,75,NaN,NaN
Ground_Point_9,SAT_1,10,03-Jan-2030 12:14:20,03-Jan-2030 12:15:00,40,NaN,NaN
Ground_Point_9,SAT_1,11,03-Jan-2030 13:47:35,03-Jan-2030 13:48:55,80,NaN,NaN
Ground_Point_9,SAT_1,12,04-Jan-2030 07:12:15,04-Jan-2030 07:13:35,80,NaN,NaN
Ground_Point_9,SAT_1,13,04-Jan-2030 13:25:55,04-Jan-2030 13:27:15,80,NaN,NaN
Ground_Point_9,SAT_1,14,05-Jan-2030 06:50:35,05-Jan-2030 06:51:50,75,NaN,NaN
Ground_Point_9,SAT_1,15,05-Jan-2030 08:24:30,05-Jan-2030 08:25:05,35,NaN,NaN
Ground_Point_9,SAT_1,16,05-Jan-2030 13:04:15,05-Jan-2030 13:05:30,75,NaN,NaN
Ground_Point_9,SAT_1,17,06-Jan-2030 06:29:00,06-Jan-2030 06:30:00,60,NaN,NaN
Ground_Point_9,SAT_1,18,06-Jan-2030 08:02:40,06-Jan-2030 08:03:35,55,NaN,NaN
Ground_Point_9,SAT_1,19,06-Jan-2030 12:42:45,06-Jan-2030 12:43:45,60,NaN,NaN
Ground_Point_9,SAT_1,20,06-Jan-2030 14:16:25,06-Jan-2030 14:17:25,60,NaN,NaN
Ground_Point_9,SAT_1,21,07-Jan-2030 06:07:35,07-Jan-2030 06:08:00,25,NaN,NaN
Ground_Point_9,SAT_1,22,07-Jan-2030 07:40:55,07-Jan-2030 07:42:05,70,NaN,NaN
Ground_Point_9,SAT_1,23,07-Jan-2030 12:21:15,07-Jan-2030 12:22:00,45,NaN,NaN
Ground_Point_9,SAT_1,24,07-Jan-2030 13:54:35,07-Jan-2030 13:55:50,75,NaN,NaN
Ground_Point_10,SAT_1,1,01-Jan-2030 06:43:40,01-Jan-2030 06:44:55,75,NaN,NaN
Ground_Point_10,SAT_1,2,01-Jan-2030 08:17:30,01-Jan-2030 08:18:10,40,NaN,NaN
Ground_Point_10,SAT_1,3,01-Jan-2030 12:57:20,01-Jan-2030 12:58:35,75,NaN,NaN
Ground_Point_10,SAT_1,4,01-Jan-2030 14:31:35,01-Jan-2030 14:31:50,15,NaN,NaN
Ground_Point_10,SAT_1,5,02-Jan-2030 06:22:05,02-Jan-2030 06:23:00,55,NaN,NaN
Ground_Point_10,SAT_1,6,02-Jan-2030 07:55:40,02-Jan-2030 07:56:45,65,NaN,NaN
Ground_Point_10,SAT_1,7,02-Jan-2030 12:35:50,02-Jan-2030 12:36:45,55,NaN,NaN
Ground_Point_10,SAT_1,8,02-Jan-2030 14:09:25,02-Jan-2030 14:10:30,65,NaN,NaN
Ground_Point_10,SAT_1,9,03-Jan-2030 07:33:55,03-Jan-2030 07:35:10,75,NaN,NaN
Ground_Point_10,SAT_1,10,03-Jan-2030 12:14:20,03-Jan-2030 12:15:00,40,NaN,NaN
Ground_Point_10,SAT_1,11,03-Jan-2030 13:47:35,03-Jan-2030 13:48:55,80,NaN,NaN
Ground_Point_10,SAT_1,12,04-Jan-2030 07:12:15,04-Jan-2030 07:13:35,80,NaN,NaN
Ground_Point_10,SAT_1,13,04-Jan-2030 13:25:55,04-Jan-2030 13:27:15,80,NaN,NaN
Ground_Point_10,SAT_1,14,05-Jan-2030 06:50:35,05-Jan-2030 06:51:50,75,NaN,NaN
Ground_Point_10,SAT_1,15,05-Jan-2030 08:24:30,05-Jan-2030 08:25:05,35,NaN,NaN
Ground_Point_10,SAT_1,16,05-Jan-2030 13:04:15,05-Jan-2030 13:05:30,75,NaN,NaN
Ground_Point_10,SAT_1,17,06-Jan-2030 06:29:00,06-Jan-2030 06:30:00,60,NaN,NaN
Ground_Point_10,SAT_1,18,06-Jan-2030 08:02:40,06-Jan-2030 08:03:35,55,NaN,NaN
Ground_Point_10,SAT_1,19,06-Jan-2030 12:42:45,06-Jan-2030 12:43:45,60,NaN,NaN
Ground_Point_10,SAT_1,20,06-Jan-2030 14:16:25,06-Jan-2030 14:17:25,60,NaN,NaN
Ground_Point_10,SAT_1,21,07-Jan-2030 06:07:35,07-Jan-2030 06:08:00,25,NaN,NaN
Ground_Point_10,SAT_1,22,07-Jan-2030 07:40:55,07-Jan-2030 07:42:05,70,NaN,NaN
Ground_Point_10,SAT_1,23,07-Jan-2030 12:21:15,07-Jan-2030 12:22:00,45,NaN,NaN
Ground_Point_10,SAT_1,24,07-Jan-2030 13:54:35,07-Jan-2030 13:55:50,75,NaN,NaN
Ground_Point_11,SAT_1,1,01-Jan-2030 18:34:35,01-Jan-2030 18:35:50,75,NaN,NaN
Ground_Point_11,SAT_1,2,02-Jan-2030 03:53:05,02-Jan-2030 03:54:00,55,NaN,NaN
Ground_Point_11,SAT_1,3,03-Jan-2030 03:31:10,03-Jan-2030 03:32:30,80,NaN,NaN
Ground_Point_11,SAT_1,4,03-Jan-2030 19:25:05,03-Jan-2030 19:25:50,45,NaN,NaN
Ground_Point_11,SAT_1,5,04-Jan-2030 03:09:35,04-Jan-2030 03:10:45,70,NaN,NaN
Ground_Point_11,SAT_1,6,04-Jan-2030 19:03:10,04-Jan-2030 19:04:30,80,NaN,NaN
Ground_Point_11,SAT_1,7,05-Jan-2030 02:48:25,05-Jan-2030 02:48:40,15,NaN,NaN
Ground_Point_11,SAT_1,8,05-Jan-2030 18:41:30,05-Jan-2030 18:42:50,80,NaN,NaN
Ground_Point_11,SAT_1,9,06-Jan-2030 04:00:10,06-Jan-2030 04:00:50,40,NaN,NaN
Ground_Point_11,SAT_1,10,06-Jan-2030 18:20:05,06-Jan-2030 18:20:45,40,NaN,NaN
Ground_Point_11,SAT_1,11,07-Jan-2030 03:38:10,07-Jan-2030 03:39:25,75,NaN,NaN
Ground_Point_11,SAT_1,12,07-Jan-2030 19:32:15,07-Jan-2030 19:32:35,20,NaN,NaN
Ground_Point_12,SAT_1,1,01-Jan-2030 18:34:35,01-Jan-2030 18:35:50,75,NaN,NaN
Ground_Point_12,SAT_1,2,02-Jan-2030 03:53:05,02-Jan-2030 03:54:00,55,NaN,NaN
Ground_Point_12,SAT_1,3,03-Jan-2030 03:31:10,03-Jan-2030 03:32:30,80,NaN,NaN
Ground_Point_12,SAT_1,4,03-Jan-2030 19:25:05,03-Jan-2030 19:25:50,45,NaN,NaN
Ground_Point_12,SAT_1,5,04-Jan-2030 03:09:35,04-Jan-2030 03:10:45,70,NaN,NaN
Ground_Point_12,SAT_1,6,04-Jan-2030 19:03:10,04-Jan-2030 19:04:30,80,NaN,NaN
Ground_Point_12,SAT_1,7,05-Jan-2030 02:48:25,05-Jan-2030 02:48:40,15,NaN,NaN
Ground_Point_12,SAT_1,8,05-Jan-2030 18:41:30,05-Jan-2030 18:42:50,80,NaN,NaN
Ground_Point_12,SAT_1,9,06-Jan-2030 04:00:10,06-Jan-2030 04:00:50,40,NaN,NaN
Ground_Point_12,SAT_1,10,06-Jan-2030 18:20:05,06-Jan-2030 18:20:45,40,NaN,NaN
Ground_Point_12,SAT_1,11,07-Jan-2030 03:38:10,07-Jan-2030 03:39:25,75,NaN,NaN
Ground_Point_12,SAT_1,12,07-Jan-2030 19:32:15,07-Jan-2030 19:32:35,20,NaN,NaN
Ground_Point_13,SAT_1,1,01-Jan-2030 18:34:35,01-Jan-2030 18:35:50,75,NaN,NaN
Ground_Point_13,SAT_1,2,02-Jan-2030 03:53:05,02-Jan-2030 03:54:00,55,NaN,NaN
Ground_Point_13,SAT_1,3,03-Jan-2030 03:31:10,03-Jan-2030 03:32:30,80,NaN,NaN
Ground_Point_13,SAT_1,4,03-Jan-2030 19:25:05,03-Jan-2030 19:25:50,45,NaN,NaN
Ground_Point_13,SAT_1,5,04-Jan-2030 03:09:35,04-Jan-2030 03:10:45,70,NaN,NaN
Ground_Point_13,SAT_1,6,04-Jan-2030 19:03:10,04-Jan-2030 19:04:30,80,NaN,NaN
Ground_Point_13,SAT_1,7,05-Jan-2030 02:48:25,05-Jan-2030 02:48:40,15,NaN,NaN
Ground_Point_13,SAT_1,8,05-Jan-2030 18:41:30,05-Jan-2030 18:42:50,80,NaN,NaN
Ground_Point_13,SAT_1,9,06-Jan-2030 04:00:10,06-Jan-2030 04:00:50,40,NaN,NaN
Ground_Point_13,SAT_1,10,06-Jan-2030 18:20:05,06-Jan-2030 18:20:45,40,NaN,NaN
Ground_Point_13,SAT_1,11,07-Jan-2030 03:38:10,07-Jan-2030 03:39:25,75,NaN,NaN
Ground_Point_13,SAT_1,12,07-Jan-2030 19:32:15,07-Jan-2030 19:32:35,20,NaN,NaN
Ground_Point_14,SAT_1,1,01-Jan-2030 18:34:35,01-Jan-2030 18:35:50,75,NaN,NaN
Ground_Point_14,SAT_1,2,02-Jan-2030 03:53:05,02-Jan-2030 03:54:00,55,NaN,NaN
Ground_Point_14,SAT_1,3,03-Jan-2030 03:31:10,03-Jan-2030 03:32:30,80,NaN,NaN
Ground_Point_14,SAT_1,4,03-Jan-2030 19:25:05,03-Jan-2030 19:25:50,45,NaN,NaN
Ground_Point_14,SAT_1,5,04-Jan-2030 03:09:35,04-Jan-2030 03:10:45,70,NaN,NaN
Ground_Point_14,SAT_1,6,04-Jan-2030 19:03:10,04-Jan-2030 19:04:30,80,NaN,NaN
Ground_Point_14,SAT_1,7,05-Jan-2030 02:48:25,05-Jan-2030 02:48:40,15,NaN,NaN
Ground_Point_14,SAT_1,8,05-Jan-2030 18:41:30,05-Jan-2030 18:42:50,80,NaN,NaN
Ground_Point_14,SAT_1,9,06-Jan-2030 04:00:10,06-Jan-2030 04:00:50,40,NaN,NaN
Ground_Point_14,SAT_1,10,06-Jan-2030 18:20:05,06-Jan-2030 18:20:45,40,NaN,NaN
Ground_Point_14,SAT_1,11,07-Jan-2030 03:38:10,07-Jan-2030 03:39:25,75,NaN,NaN
Ground_Point_14,SAT_1,12,07-Jan-2030 19:32:15,07-Jan-2030 19:32:35,20,NaN,NaN
Ground_Point_15,SAT_1,1,01-Jan-2030 05:11:50,01-Jan-2030 05:12:55,65,NaN,NaN
Ground_Point_15,SAT_1,2,01-Jan-2030 14:28:55,01-Jan-2030 14:30:15,80,NaN,NaN
Ground_Point_15,SAT_1,3,02-Jan-2030 14:07:30,02-Jan-2030 14:08:20,50,NaN,NaN
Ground_Point_15,SAT_1,4,03-Jan-2030 06:02:20,03-Jan-2030 06:02:55,35,NaN,NaN
Ground_Point_15,SAT_1,5,04-Jan-2030 05:40:20,04-Jan-2030 05:41:40,80,NaN,NaN
Ground_Point_15,SAT_1,6,04-Jan-2030 14:57:45,04-Jan-2030 14:58:40,55,NaN,NaN
Ground_Point_15,SAT_1,7,05-Jan-2030 05:18:45,05-Jan-2030 05:19:55,70,NaN,NaN
Ground_Point_15,SAT_1,8,05-Jan-2030 14:35:50,05-Jan-2030 14:37:10,80,NaN,NaN
Ground_Point_15,SAT_1,9,06-Jan-2030 14:14:20,06-Jan-2030 14:15:20,60,NaN,NaN
Ground_Point_16,SAT_1,1,01-Jan-2030 05:11:50,01-Jan-2030 05:12:55,65,NaN,NaN
Ground_Point_16,SAT_1,2,01-Jan-2030 14:28:55,01-Jan-2030 14:30:15,80,NaN,NaN
Ground_Point_16,SAT_1,3,02-Jan-2030 14:07:30,02-Jan-2030 14:08:20,50,NaN,NaN
Ground_Point_16,SAT_1,4,03-Jan-2030 06:02:20,03-Jan-2030 06:02:55,35,NaN,NaN
Ground_Point_16,SAT_1,5,04-Jan-2030 05:40:20,04-Jan-2030 05:41:40,80,NaN,NaN
Ground_Point_16,SAT_1,6,04-Jan-2030 14:57:45,04-Jan-2030 14:58:40,55,NaN,NaN
Ground_Point_16,SAT_1,7,05-Jan-2030 05:18:45,05-Jan-2030 05:19:55,70,NaN,NaN
Ground_Point_16,SAT_1,8,05-Jan-2030 14:35:50,05-Jan-2030 14:37:10,80,NaN,NaN
Ground_Point_16,SAT_1,9,06-Jan-2030 14:14:20,06-Jan-2030 14:15:20,60,NaN,NaN
Ground_Point_17,SAT_1,1,01-Jan-2030 05:11:50,01-Jan-2030 05:12:55,65,NaN,NaN
Ground_Point_17,SAT_1,2,01-Jan-2030 14:28:55,01-Jan-2030 14:30:15,80,NaN,NaN
Ground_Point_17,SAT_1,3,02-Jan-2030 14:07:30,02-Jan-2030 14:08:20,50,NaN,NaN
Ground_Point_17,SAT_1,4,03-Jan-2030 06:02:20,03-Jan-2030 06:02:55,35,NaN,NaN
Ground_Point_17,SAT_1,5,04-Jan-2030 05:40:20,04-Jan-2030 05:41:40,80,NaN,NaN
Ground_Point_17,SAT_1,6,04-Jan-2030 14:57:45,04-Jan-2030 14:58:40,55,NaN,NaN
Ground_Point_17,SAT_1,7,05-Jan-2030 05:18:45,05-Jan-2030 05:19:55,70,NaN,NaN
Ground_Point_17,SAT_1,8,05-Jan-2030 14:35:50,05-Jan-2030 14:37:10,80,NaN,NaN
Ground_Point_17,SAT_1,9,06-Jan-2030 14:14:20,06-Jan-2030 14:15:20,60,NaN,NaN
Ground_Point_18,SAT_1,1,01-Jan-2030 00:18:35,01-Jan-2030 00:18:40,5,NaN,NaN
Ground_Point_18,SAT_1,2,02-Jan-2030 15:51:45,02-Jan-2030 15:52:50,65,NaN,NaN
Ground_Point_18,SAT_1,3,03-Jan-2030 01:08:20,03-Jan-2030 01:09:25,65,NaN,NaN
Ground_Point_18,SAT_1,4,03-Jan-2030 15:30:00,03-Jan-2030 15:31:15,75,NaN,NaN
Ground_Point_18,SAT_1,5,04-Jan-2030 00:46:30,04-Jan-2030 00:47:50,80,NaN,NaN
Ground_Point_18,SAT_1,6,04-Jan-2030 15:08:40,04-Jan-2030 15:09:10,30,NaN,NaN
Ground_Point_18,SAT_1,7,05-Jan-2030 00:25:10,05-Jan-2030 00:25:55,45,NaN,NaN
Ground_Point_18,SAT_1,8,06-Jan-2030 15:58:45,06-Jan-2030 15:59:40,55,NaN,NaN
Ground_Point_18,SAT_1,9,07-Jan-2030 01:15:25,07-Jan-2030 01:16:15,50,NaN,NaN
Ground_Point_18,SAT_1,10,07-Jan-2030 15:36:55,07-Jan-2030 15:38:15,80,NaN,NaN
Ground_Point_19,SAT_1,1,01-Jan-2030 00:18:35,01-Jan-2030 00:18:40,5,NaN,NaN
Ground_Point_19,SAT_1,2,02-Jan-2030 15:51:45,02-Jan-2030 15:52:50,65,NaN,NaN
Ground_Point_19,SAT_1,3,03-Jan-2030 01:08:20,03-Jan-2030 01:09:25,65,NaN,NaN
Ground_Point_19,SAT_1,4,03-Jan-2030 15:30:00,03-Jan-2030 15:31:15,75,NaN,NaN
Ground_Point_19,SAT_1,5,04-Jan-2030 00:46:30,04-Jan-2030 00:47:50,80,NaN,NaN
Ground_Point_19,SAT_1,6,04-Jan-2030 15:08:40,04-Jan-2030 15:09:10,30,NaN,NaN
Ground_Point_19,SAT_1,7,05-Jan-2030 00:25:10,05-Jan-2030 00:25:55,45,NaN,NaN
Ground_Point_19,SAT_1,8,06-Jan-2030 15:58:45,06-Jan-2030 15:59:40,55,NaN,NaN
Ground_Point_19,SAT_1,9,07-Jan-2030 01:15:25,07-Jan-2030 01:16:15,50,NaN,NaN
Ground_Point_19,SAT_1,10,07-Jan-2030 15:36:55,07-Jan-2030 15:38:15,80,NaN,NaN
Ground_Point_20,SAT_1,1,01-Jan-2030 00:18:35,01-Jan-2030 00:18:40,5,NaN,NaN
Ground_Point_20,SAT_1,2,02-Jan-2030 15:51:45,02-Jan-2030 15:52:50,65,NaN,NaN
Ground_Point_20,SAT_1,3,03-Jan-2030 01:08:20,03-Jan-2030 01:09:25,65,NaN,NaN
Ground_Point_20,SAT_1,4,03-Jan-2030 15:30:00,03-Jan-2030 15:31:15,75,NaN,NaN
Ground_Point_20,SAT_1,5,04-Jan-2030 00:46:30,04-Jan-2030 00:47:50,80,NaN,NaN
Ground_Point_20,SAT_1,6,04-Jan-2030 15:08:40,04-Jan-2030 15:09:10,30,NaN,NaN
Ground_Point_20,SAT_1,7,05-Jan-2030 00:25:10,05-Jan-2030 00:25:55,45,NaN,NaN
Ground_Point_20,SAT_1,8,06-Jan-2030 15:58:45,06-Jan-2030 15:59:40,55,NaN,NaN
Ground_Point_20,SAT_1,9,07-Jan-2030 01:15:25,07-Jan-2030 01:16:15,50,NaN,NaN
