Source,Target,IntervalNumber,StartTime,EndTime,Duration,StartOrbit,EndOrbit
Ground_Point_1,SAT_1,1,01-Jan-2030 21:06:00,01-Jan-2030 21:06:55,55,NaN,NaN
Ground_Point_1,SAT_1,2,04-Jan-2030 08:30:50,04-Jan-2030 08:32:05,75,NaN,NaN
Ground_Point_1,SAT_1,3,05-Jan-2030 21:12:45,05-Jan-2030 21:14:00,75,NaN,NaN
Ground_Point_2,SAT_1,1,01-Jan-2030 21:06:20,01-Jan-2030 21:07:35,75,NaN,NaN
Ground_Point_2,SAT_1,2,04-Jan-2030 08:30:20,04-Jan-2030 08:31:10,50,NaN,NaN
Ground_Point_2,SAT_1,3,05-Jan-2030 08:08:55,05-Jan-2030 08:09:20,25,NaN,NaN
Ground_Point_2,SAT_1,4,05-Jan-2030 21:13:20,05-Jan-2030 21:14:25,65,NaN,NaN
Ground_Point_3,SAT_1,1,01-Jan-2030 21:06:05,01-Jan-2030 21:06:50,45,NaN,NaN
Ground_Point_3,SAT_1,2,04-Jan-2030 08:30:45,04-Jan-2030 08:32:05,80,NaN,NaN
Ground_Point_3,SAT_1,3,05-Jan-2030 21:12:50,05-Jan-2030 21:14:00,70,NaN,NaN
Ground_Point_4,SAT_1,1,02-Jan-2030 07:39:35,02-Jan-2030 07:40:50,75,NaN,NaN
Ground_Point_4,SAT_1,2,03-Jan-2030 20:22:25,03-Jan-2030 20:23:45,80,NaN,NaN
Ground_Point_4,SAT_1,3,06-Jan-2030 07:46:40,06-Jan-2030 07:47:35,55,NaN,NaN
Ground_Point_4,SAT_1,4,07-Jan-2030 20:29:25,07-Jan-2030 20:30:35,70,NaN,NaN
Ground_Point_5,SAT_1,1,01-Jan-2030 08:01:15,01-Jan-2030 08:02:20,65,NaN,NaN
Ground_Point_5,SAT_1,2,02-Jan-2030 20:44:35,02-Jan-2030 20:45:45,70,NaN,NaN
Ground_Point_5,SAT_1,3,05-Jan-2030 08:08:35,05-Jan-2030 08:08:50,15,NaN,NaN
Ground_Point_5,SAT_1,4,06-Jan-2030 07:46:35,06-Jan-2030 07:47:30,55,NaN,NaN
Ground_Point_5,SAT_1,5,06-Jan-2030 20:51:45,06-Jan-2030 20:52:20,35,NaN,NaN
Ground_Point_5,SAT_1,6,07-Jan-2030 20:30:10,07-Jan-2030 20:30:45,35,NaN,NaN
Ground_Point_6,SAT_1,1,02-Jan-2030 07:39:45,02-Jan-2030 07:40:40,55,NaN,NaN
Ground_Point_6,SAT_1,2,02-Jan-2030 20:44:35,02-Jan-2030 20:45:20,45,NaN,NaN
Ground_Point_6,SAT_1,3,03-Jan-2030 20:23:05,03-Jan-2030 20:23:35,30,NaN,NaN
Ground_Point_6,SAT_1,4,06-Jan-2030 07:46:30,06-Jan-2030 07:47:45,75,NaN,NaN
Ground_Point_6,SAT_1,5,07-Jan-2030 20:29:40,07-Jan-2030 20:30:50,70,NaN,NaN
Ground_Point_7,SAT_1,1,02-Jan-2030 09:15:15,02-Jan-2030 09:16:15,60,NaN,NaN
Ground_Point_7,SAT_1,2,03-Jan-2030 08:53:55,03-Jan-2030 08:54:25,30,NaN,NaN
Ground_Point_7,SAT_1,3,03-Jan-2030 21:55:55,03-Jan-2030 21:57:10,75,NaN,NaN
Ground_Point_7,SAT_1,4,07-Jan-2030 09:00:30,07-Jan-2030 09:01:40,70,NaN,NaN
Ground_Point_7,SAT_1,5,07-Jan-2030 22:02:50,07-Jan-2030 22:04:05,75,NaN,NaN
Ground_Point_8,SAT_1,1,03-Jan-2030 08:51:05,03-Jan-2030 08:52:20,75,NaN,NaN
Ground_Point_8,SAT_1,2,04-Jan-2030 21:36:15,04-Jan-2030 21:37:30,75,NaN,NaN
Ground_Point_8,SAT_1,3,07-Jan-2030 08:58:00,07-Jan-2030 08:59:15,75,NaN,NaN
Ground_Point_9,SAT_1,1,01-Jan-2030 09:32:30,01-Jan-2030 09:33:45,75,NaN,NaN
Ground_Point_9,SAT_1,2,03-Jan-2030 22:00:25,03-Jan-2030 22:01:35,70,NaN,NaN
Ground_Point_9,SAT_1,3,05-Jan-2030 09:39:40,05-Jan-2030 09:40:25,45,NaN,NaN
Ground_Point_9,SAT_1,4,07-Jan-2030 22:07:40,07-Jan-2030 22:08:15,35,NaN,NaN
Ground_Point_10,SAT_1,1,01-Jan-2030 09:32:25,01-Jan-2030 09:33:40,75,NaN,NaN
Ground_Point_10,SAT_1,2,03-Jan-2030 22:00:30,03-Jan-2030 22:01:40,70,NaN,NaN
Ground_Point_10,SAT_1,3,05-Jan-2030 09:39:40,05-Jan-2030 09:40:20,40,NaN,NaN
Ground_Point_10,SAT_1,4,07-Jan-2030 22:07:45,07-Jan-2030 22:08:15,30,NaN,NaN
Ground_Point_11,SAT_1,1,03-Jan-2030 08:49:40,03-Jan-2030 08:50:35,55,NaN,NaN
Ground_Point_11,SAT_1,2,04-Jan-2030 21:38:05,04-Jan-2030 21:38:45,40,NaN,NaN
Ground_Point_11,SAT_1,3,07-Jan-2030 08:56:25,07-Jan-2030 08:57:45,80,NaN,NaN
Ground_Point_12,SAT_1,1,02-Jan-2030 22:27:55,02-Jan-2030 22:29:05,70,NaN,NaN
Ground_Point_12,SAT_1,2,03-Jan-2030 10:17:50,03-Jan-2030 10:18:55,65,NaN,NaN
Ground_Point_12,SAT_1,3,06-Jan-2030 22:35:10,06-Jan-2030 22:35:40,30,NaN,NaN
Ground_Point_12,SAT_1,4,07-Jan-2030 10:24:40,07-Jan-2030 10:26:00,80,NaN,NaN
Ground_Point_13,SAT_1,1,01-Jan-2030 22:46:30,01-Jan-2030 22:47:45,75,NaN,NaN
Ground_Point_13,SAT_1,2,03-Jan-2030 10:21:15,03-Jan-2030 10:22:10,55,NaN,NaN
Ground_Point_13,SAT_1,3,05-Jan-2030 22:53:40,05-Jan-2030 22:54:30,50,NaN,NaN
Ground_Point_13,SAT_1,4,07-Jan-2030 10:28:00,07-Jan-2030 10:29:15,75,NaN,NaN
Ground_Point_14,SAT_1,1,02-Jan-2030 22:25:30,02-Jan-2030 22:26:25,55,NaN,NaN
Ground_Point_14,SAT_1,2,04-Jan-2030 09:58:40,04-Jan-2030 09:59:25,45,NaN,NaN
Ground_Point_14,SAT_1,3,07-Jan-2030 22:11:00,07-Jan-2030 22:11:35,35,NaN,NaN
Ground_Point_15,SAT_1,1,03-Jan-2030 10:15:40,03-Jan-2030 10:17:00,80,NaN,NaN
Ground_Point_15,SAT_1,2,03-Jan-2030 22:08:00,03-Jan-2030 22:09:15,75,NaN,NaN
Ground_Point_15,SAT_1,3,07-Jan-2030 10:22:45,07-Jan-2030 10:23:45,60,NaN,NaN
Ground_Point_15,SAT_1,4,07-Jan-2030 22:15:00,07-Jan-2030 22:16:05,65,NaN,NaN
Ground_Point_16,SAT_1,1,02-Jan-2030 09:08:30,02-Jan-2030 09:09:45,75,NaN,NaN
Ground_Point_16,SAT_1,2,05-Jan-2030 21:18:55,05-Jan-2030 21:20:00,65,NaN,NaN
Ground_Point_16,SAT_1,3,06-Jan-2030 09:15:35,06-Jan-2030 09:16:30,55,NaN,NaN
Ground_Point_17,SAT_1,1,02-Jan-2030 10:40:20,02-Jan-2030 10:40:45,25,NaN,NaN
Ground_Point_17,SAT_1,2,02-Jan-2030 22:27:40,02-Jan-2030 22:28:40,60,NaN,NaN
Ground_Point_17,SAT_1,3,06-Jan-2030 22:34:25,06-Jan-2030 22:35:40,75,NaN,NaN
Ground_Point_17,SAT_1,4,07-Jan-2030 10:25:25,07-Jan-2030 10:26:25,60,NaN,NaN
Ground_Point_18,SAT_1,1,01-Jan-2030 00:41:35,01-Jan-2030 00:42:45,70,NaN,NaN
Ground_Point_18,SAT_1,2,02-Jan-2030 12:18:45,02-Jan-2030 12:20:00,75,NaN,NaN
Ground_Point_18,SAT_1,3,05-Jan-2030 00:48:45,05-Jan-2030 00:49:25,40,NaN,NaN
Ground_Point_18,SAT_1,4,06-Jan-2030 12:25:55,06-Jan-2030 12:26:45,50,NaN,NaN
Ground_Point_19,SAT_1,1,01-Jan-2030 00:39:30,01-Jan-2030 00:39:35,5,NaN,NaN
Ground_Point_19,SAT_1,2,02-Jan-2030 00:17:35,02-Jan-2030 00:18:15,40,NaN,NaN
Ground_Point_19,SAT_1,3,03-Jan-2030 11:59:25,03-Jan-2030 12:00:30,65,NaN,NaN
Ground_Point_19,SAT_1,4,06-Jan-2030 00:24:15,06-Jan-2030 00:25:25,70,NaN,NaN
Ground_Point_20,SAT_1,1,02-Jan-2030 00:21:20,02-Jan-2030 00:22:25,65,NaN,NaN
Ground_Point_20,SAT_1,2,03-Jan-2030 11:55:30,03-Jan-2030 11:56:35,65,NaN,NaN
Ground_Point_20,SAT_1,3,07-Jan-2030 12:02:20,07-Jan-2030 12:03:35,75,NaN,NaN
Ground_Point_21,SAT_1,1,03-Jan-2030 06:07:20,03-Jan-2030 06:08:30,70,NaN,NaN
Ground_Point_21,SAT_1,2,03-Jan-2030 16:49:10,03-Jan-2030 16:50:15,65,NaN,NaN
Ground_Point_21,SAT_1,3,04-Jan-2030 05:45:55,04-Jan-2030 05:46:35,40,NaN,NaN
Ground_Point_21,SAT_1,4,04-Jan-2030 16:27:35,04-Jan-2030 16:28:35,60,NaN,NaN
Ground_Point_21,SAT_1,5,07-Jan-2030 06:14:25,07-Jan-2030 06:15:15,50,NaN,NaN
Ground_Point_21,SAT_1,6,07-Jan-2030 16:56:25,07-Jan-2030 16:56:55,30,NaN,NaN
Ground_Point_22,SAT_1,1,03-Jan-2030 16:48:45,03-Jan-2030 16:49:10,25,NaN,NaN
Ground_Point_22,SAT_1,2,04-Jan-2030 05:46:10,04-Jan-2030 05:47:25,75,NaN,NaN
Ground_Point_22,SAT_1,3,04-Jan-2030 16:26:40,04-Jan-2030 16:27:55,75,NaN,NaN
Ground_Point_23,SAT_1,1,04-Jan-2030 05:45:10,04-Jan-2030 05:46:25,75,NaN,NaN
Ground_Point_23,SAT_1,2,04-Jan-2030 16:27:30,04-Jan-2030 16:28:40,70,NaN,NaN
Ground_Point_23,SAT_1,3,05-Jan-2030 16:06:00,05-Jan-2030 16:06:55,55,NaN,NaN
Ground_Point_24,SAT_1,1,04-Jan-2030 05:45:35,04-Jan-2030 05:46:50,75,NaN,NaN
Ground_Point_24,SAT_1,2,04-Jan-2030 16:27:05,04-Jan-2030 16:28:20,75,NaN,NaN
Ground_Point_24,SAT_1,3,05-Jan-2030 16:06:00,05-Jan-2030 16:06:10,10,NaN,NaN
Ground_Point_25,SAT_1,1,01-Jan-2030 05:17:00,01-Jan-2030 05:18:15,75,NaN,NaN
Ground_Point_25,SAT_1,2,01-Jan-2030 15:58:10,01-Jan-2030 15:59:20,70,NaN,NaN
Ground_Point_25,SAT_1,3,05-Jan-2030 05:23:55,05-Jan-2030 05:25:15,80,NaN,NaN
Ground_Point_25,SAT_1,4,05-Jan-2030 16:05:00,05-Jan-2030 16:06:20,80,NaN,NaN
Ground_Point_26,SAT_1,1,01-Jan-2030 05:16:15,01-Jan-2030 05:17:20,65,NaN,NaN
Ground_Point_26,SAT_1,2,01-Jan-2030 15:58:50,01-Jan-2030 15:59:30,40,NaN,NaN
Ground_Point_26,SAT_1,3,02-Jan-2030 04:54:40,02-Jan-2030 04:55:35,55,NaN,NaN
Ground_Point_26,SAT_1,4,02-Jan-2030 15:36:55,02-Jan-2030 15:38:05,70,NaN,NaN
Ground_Point_26,SAT_1,5,05-Jan-2030 05:23:25,05-Jan-2030 05:24:05,40,NaN,NaN
Ground_Point_26,SAT_1,6,06-Jan-2030 05:01:30,06-Jan-2030 05:02:40,70,NaN,NaN
Ground_Point_26,SAT_1,7,06-Jan-2030 15:43:45,06-Jan-2030 15:45:05,80,NaN,NaN
Ground_Point_27,SAT_1,1,01-Jan-2030 05:17:30,01-Jan-2030 05:18:30,60,NaN,NaN
Ground_Point_27,SAT_1,2,01-Jan-2030 15:57:30,01-Jan-2030 15:58:45,75,NaN,NaN
Ground_Point_27,SAT_1,3,02-Jan-2030 04:55:55,02-Jan-2030 04:56:45,50,NaN,NaN
Ground_Point_27,SAT_1,4,05-Jan-2030 05:24:40,05-Jan-2030 05:25:10,30,NaN,NaN
Ground_Point_27,SAT_1,5,05-Jan-2030 16:04:30,05-Jan-2030 16:05:40,70,NaN,NaN
Ground_Point_27,SAT_1,6,06-Jan-2030 05:02:40,06-Jan-2030 05:03:50,70,NaN,NaN
Ground_Point_27,SAT_1,7,06-Jan-2030 15:43:10,06-Jan-2030 15:43:40,30,NaN,NaN
Ground_Point_28,SAT_1,1,02-Jan-2030 17:08:05,02-Jan-2030 17:09:20,75,NaN,NaN
Ground_Point_28,SAT_1,2,03-Jan-2030 06:10:20,03-Jan-2030 06:11:20,60,NaN,NaN
Ground_Point_28,SAT_1,3,04-Jan-2030 05:49:00,04-Jan-2030 05:49:25,25,NaN,NaN
Ground_Point_28,SAT_1,4,06-Jan-2030 17:15:05,06-Jan-2030 17:16:10,65,NaN,NaN
Ground_Point_29,SAT_1,1,03-Jan-2030 16:46:25,03-Jan-2030 16:47:40,75,NaN,NaN
Ground_Point_29,SAT_1,2,04-Jan-2030 05:48:10,04-Jan-2030 05:49:10,60,NaN,NaN
Ground_Point_29,SAT_1,3,05-Jan-2030 05:26:50,05-Jan-2030 05:27:15,25,NaN,NaN
Ground_Point_29,SAT_1,4,07-Jan-2030 16:53:30,07-Jan-2030 16:54:30,60,NaN,NaN
Ground_Point_30,SAT_1,1,01-Jan-2030 15:55:55,01-Jan-2030 15:57:10,75,NaN,NaN
Ground_Point_30,SAT_1,2,02-Jan-2030 04:57:15,02-Jan-2030 04:58:30,75,NaN,NaN
Ground_Point_30,SAT_1,3,05-Jan-2030 16:02:50,05-Jan-2030 16:04:05,75,NaN,NaN
Ground_Point_30,SAT_1,4,06-Jan-2030 05:04:15,06-Jan-2030 05:05:25,70,NaN,NaN
Ground_Point_31,SAT_1,1,01-Jan-2030 05:18:10,01-Jan-2030 05:19:25,75,NaN,NaN
Ground_Point_31,SAT_1,2,01-Jan-2030 15:57:10,01-Jan-2030 15:58:00,50,NaN,NaN
Ground_Point_31,SAT_1,3,05-Jan-2030 05:25:10,05-Jan-2030 05:26:10,60,NaN,NaN
Ground_Point_31,SAT_1,4,05-Jan-2030 16:03:55,05-Jan-2030 16:05:05,70,NaN,NaN
Ground_Point_31,SAT_1,5,06-Jan-2030 05:03:40,06-Jan-2030 05:04:25,45,NaN,NaN
Ground_Point_32,SAT_1,1,03-Jan-2030 04:32:40,03-Jan-2030 04:33:55,75,NaN,NaN
Ground_Point_32,SAT_1,2,03-Jan-2030 15:14:50,03-Jan-2030 15:16:05,75,NaN,NaN
Ground_Point_32,SAT_1,3,07-Jan-2030 04:39:35,07-Jan-2030 04:40:50,75,NaN,NaN
Ground_Point_32,SAT_1,4,07-Jan-2030 15:21:50,07-Jan-2030 15:23:00,70,NaN,NaN
Ground_Point_33,SAT_1,1,02-Jan-2030 21:51:45,02-Jan-2030 21:53:00,75,NaN,NaN
Ground_Point_33,SAT_1,2,03-Jan-2030 10:53:55,03-Jan-2030 10:54:45,50,NaN,NaN
Ground_Point_33,SAT_1,3,04-Jan-2030 10:32:20,04-Jan-2030 10:33:05,45,NaN,NaN
Ground_Point_33,SAT_1,4,06-Jan-2030 21:58:50,06-Jan-2030 21:59:45,55,NaN,NaN
Ground_Point_33,SAT_1,5,07-Jan-2030 21:37:20,07-Jan-2030 21:38:05,45,NaN,NaN
Ground_Point_34,SAT_1,1,01-Jan-2030 22:13:25,01-Jan-2030 22:14:00,35,NaN,NaN
Ground_Point_34,SAT_1,2,02-Jan-2030 21:51:35,02-Jan-2030 21:52:30,55,NaN,NaN
Ground_Point_34,SAT_1,3,03-Jan-2030 10:54:20,03-Jan-2030 10:55:35,75,NaN,NaN
Ground_Point_34,SAT_1,4,06-Jan-2030 21:58:20,06-Jan-2030 21:59:35,75,NaN,NaN
Ground_Point_34,SAT_1,5,07-Jan-2030 11:01:20,07-Jan-2030 11:02:25,65,NaN,NaN
Ground_Point_35,SAT_1,1,03-Jan-2030 21:30:25,03-Jan-2030 21:31:40,75,NaN,NaN
Ground_Point_35,SAT_1,2,04-Jan-2030 10:31:30,04-Jan-2030 10:32:50,80,NaN,NaN
Ground_Point_35,SAT_1,3,07-Jan-2030 21:37:20,07-Jan-2030 21:38:35,75,NaN,NaN
Ground_Point_36,SAT_1,1,01-Jan-2030 11:37:20,01-Jan-2030 11:38:35,75,NaN,NaN
Ground_Point_36,SAT_1,2,04-Jan-2030 22:42:50,04-Jan-2030 22:44:10,80,NaN,NaN
Ground_Point_36,SAT_1,3,05-Jan-2030 11:44:15,05-Jan-2030 11:45:30,75,NaN,NaN
Ground_Point_37,SAT_1,1,02-Jan-2030 23:24:15,02-Jan-2030 23:25:30,75,NaN,NaN
Ground_Point_37,SAT_1,2,04-Jan-2030 12:08:35,04-Jan-2030 12:09:50,75,NaN,NaN
Ground_Point_37,SAT_1,3,06-Jan-2030 23:31:10,06-Jan-2030 23:32:25,75,NaN,NaN
Ground_Point_38,SAT_1,1,02-Jan-2030 23:23:25,02-Jan-2030 23:24:40,75,NaN,NaN
Ground_Point_38,SAT_1,2,04-Jan-2030 12:09:35,04-Jan-2030 12:10:15,40,NaN,NaN
Ground_Point_38,SAT_1,3,05-Jan-2030 11:48:10,05-Jan-2030 11:48:25,15,NaN,NaN
Ground_Point_38,SAT_1,4,06-Jan-2030 23:30:25,06-Jan-2030 23:31:30,65,NaN,NaN
Ground_Point_39,SAT_1,1,03-Jan-2030 00:59:10,03-Jan-2030 01:00:05,55,NaN,NaN
Ground_Point_39,SAT_1,2,04-Jan-2030 13:42:55,04-Jan-2030 13:43:50,55,NaN,NaN
Ground_Point_40,SAT_1,1,03-Jan-2030 01:00:10,03-Jan-2030 01:01:25,75,NaN,NaN
Ground_Point_40,SAT_1,2,03-Jan-2030 14:03:50,03-Jan-2030 14:04:40,50,NaN,NaN
Ground_Point_40,SAT_1,3,04-Jan-2030 13:42:20,04-Jan-2030 13:42:50,30,NaN,NaN
Ground_Point_40,SAT_1,4,07-Jan-2030 01:07:05,07-Jan-2030 01:08:20,75,NaN,NaN
Ground_Point_41,SAT_1,1,03-Jan-2030 01:02:45,03-Jan-2030 01:03:45,60,NaN,NaN
Ground_Point_41,SAT_1,2,03-Jan-2030 14:01:05,03-Jan-2030 14:02:25,80,NaN,NaN
Ground_Point_41,SAT_1,3,04-Jan-2030 00:41:10,04-Jan-2030 00:42:00,50,NaN,NaN
Ground_Point_41,SAT_1,4,07-Jan-2030 01:10:00,07-Jan-2030 01:10:25,25,NaN,NaN
Ground_Point_41,SAT_1,5,07-Jan-2030 14:08:05,07-Jan-2030 14:09:20,75,NaN,NaN
Ground_Point_42,SAT_1,1,01-Jan-2030 22:14:30,01-Jan-2030 22:15:30,60,NaN,NaN
Ground_Point_42,SAT_1,2,02-Jan-2030 11:14:55,02-Jan-2030 11:16:00,65,NaN,NaN
Ground_Point_42,SAT_1,3,02-Jan-2030 21:53:05,02-Jan-2030 21:53:40,35,NaN,NaN
Ground_Point_42,SAT_1,4,03-Jan-2030 10:53:40,03-Jan-2030 10:54:00,20,NaN,NaN
Ground_Point_42,SAT_1,5,05-Jan-2030 22:21:50,05-Jan-2030 22:22:05,15,NaN,NaN
Ground_Point_42,SAT_1,6,06-Jan-2030 11:22:10,06-Jan-2030 11:22:40,30,NaN,NaN
Ground_Point_42,SAT_1,7,06-Jan-2030 21:59:45,06-Jan-2030 22:00:50,65,NaN,NaN
Ground_Point_42,SAT_1,8,07-Jan-2030 11:00:15,07-Jan-2030 11:01:20,65,NaN,NaN
Ground_Point_43,SAT_1,1,02-Jan-2030 21:53:15,02-Jan-2030 21:53:55,40,NaN,NaN
Ground_Point_43,SAT_1,2,03-Jan-2030 10:52:35,03-Jan-2030 10:53:40,65,NaN,NaN
Ground_Point_43,SAT_1,3,03-Jan-2030 21:31:25,03-Jan-2030 21:32:25,60,NaN,NaN
Ground_Point_43,SAT_1,4,07-Jan-2030 10:59:40,07-Jan-2030 11:00:25,45,NaN,NaN
Ground_Point_43,SAT_1,5,07-Jan-2030 21:38:15,07-Jan-2030 21:39:30,75,NaN,NaN
Ground_Point_44,SAT_1,1,01-Jan-2030 23:42:35,01-Jan-2030 23:43:50,75,NaN,NaN
Ground_Point_44,SAT_1,2,04-Jan-2030 12:12:10,04-Jan-2030 12:13:15,65,NaN,NaN
Ground_Point_44,SAT_1,3,05-Jan-2030 23:49:35,05-Jan-2030 23:50:45,70,NaN,NaN
Ground_Point_45,SAT_1,1,02-Jan-2030 23:23:45,02-Jan-2030 23:24:45,60,NaN,NaN
Ground_Point_45,SAT_1,2,04-Jan-2030 12:09:15,04-Jan-2030 12:10:35,80,NaN,NaN
Ground_Point_45,SAT_1,3,06-Jan-2030 23:30:35,06-Jan-2030 23:31:50,75,NaN,NaN
Ground_Point_46,SAT_1,1,02-Jan-2030 01:52:35,02-Jan-2030 01:53:50,75,NaN,NaN
Ground_Point_46,SAT_1,2,03-Jan-2030 13:33:15,03-Jan-2030 13:33:55,40,NaN,NaN
Ground_Point_46,SAT_1,3,06-Jan-2030 01:59:35,06-Jan-2030 02:00:40,65,NaN,NaN
Ground_Point_47,SAT_1,1,02-Jan-2030 13:54:50,02-Jan-2030 13:56:10,80,NaN,NaN
Ground_Point_47,SAT_1,2,05-Jan-2030 02:21:45,05-Jan-2030 02:22:50,65,NaN,NaN
Ground_Point_47,SAT_1,3,06-Jan-2030 14:01:50,06-Jan-2030 14:03:05,75,NaN,NaN
Ground_Point_48,SAT_1,1,02-Jan-2030 03:25:20,02-Jan-2030 03:26:25,65,NaN,NaN
Ground_Point_48,SAT_1,2,04-Jan-2030 14:47:35,04-Jan-2030 14:48:40,65,NaN,NaN
Ground_Point_48,SAT_1,3,06-Jan-2030 03:32:35,06-Jan-2030 03:33:05,30,NaN,NaN
Ground_Point_48,SAT_1,4,07-Jan-2030 03:10:55,07-Jan-2030 03:11:30,35,NaN,NaN
Ground_Point_49,SAT_1,1,02-Jan-2030 03:26:00,02-Jan-2030 03:27:05,65,NaN,NaN
Ground_Point_49,SAT_1,2,04-Jan-2030 14:47:20,04-Jan-2030 14:48:15,55,NaN,NaN
Ground_Point_49,SAT_1,3,06-Jan-2030 03:32:50,06-Jan-2030 03:34:10,80,NaN,NaN
Ground_Point_50,SAT_1,1,01-Jan-2030 15:37:55,01-Jan-2030 15:39:05,70,NaN,NaN
Ground_Point_50,SAT_1,2,03-Jan-2030 03:18:55,03-Jan-2030 03:19:50,55,NaN,NaN
Ground_Point_50,SAT_1,3,05-Jan-2030 15:44:45,05-Jan-2030 15:46:05,80,NaN,NaN
Ground_Point_51,SAT_1,1,02-Jan-2030 05:06:40,02-Jan-2030 05:07:55,75,NaN,NaN
Ground_Point_51,SAT_1,2,02-Jan-2030 16:59:10,02-Jan-2030 17:00:25,75,NaN,NaN
Ground_Point_51,SAT_1,3,06-Jan-2030 05:13:35,06-Jan-2030 05:14:45,70,NaN,NaN
Ground_Point_51,SAT_1,4,06-Jan-2030 17:06:05,06-Jan-2030 17:07:20,75,NaN,NaN
Ground_Point_52,SAT_1,1,03-Jan-2030 08:02:10,03-Jan-2030 08:02:50,40,NaN,NaN
Ground_Point_52,SAT_1,2,04-Jan-2030 20:51:15,04-Jan-2030 20:51:45,30,NaN,NaN
Ground_Point_52,SAT_1,3,05-Jan-2030 20:29:45,05-Jan-2030 20:30:05,20,NaN,NaN
Ground_Point_52,SAT_1,4,07-Jan-2030 08:08:50,07-Jan-2030 08:10:00,70,NaN,NaN
Ground_Point_53,SAT_1,1,01-Jan-2030 20:22:20,01-Jan-2030 20:23:35,75,NaN,NaN
Ground_Point_53,SAT_1,2,03-Jan-2030 08:01:35,03-Jan-2030 08:02:45,70,NaN,NaN
Ground_Point_53,SAT_1,3,05-Jan-2030 20:29:15,05-Jan-2030 20:30:30,75,NaN,NaN
Ground_Point_53,SAT_1,4,07-Jan-2030 08:08:40,07-Jan-2030 08:09:25,45,NaN,NaN
Ground_Point_54,SAT_1,1,01-Jan-2030 08:48:25,01-Jan-2030 08:49:45,80,NaN,NaN
Ground_Point_54,SAT_1,2,02-Jan-2030 21:31:55,02-Jan-2030 21:33:10,75,NaN,NaN
Ground_Point_54,SAT_1,3,05-Jan-2030 08:55:25,05-Jan-2030 08:56:35,70,NaN,NaN
Ground_Point_54,SAT_1,4,06-Jan-2030 21:38:50,06-Jan-2030 21:40:05,75,NaN,NaN
Ground_Point_55,SAT_1,1,03-Jan-2030 09:38:55,03-Jan-2030 09:40:10,75,NaN,NaN
Ground_Point_55,SAT_1,2,04-Jan-2030 22:22:55,04-Jan-2030 22:24:15,80,NaN,NaN
Ground_Point_55,SAT_1,3,07-Jan-2030 09:45:50,07-Jan-2030 09:47:05,75,NaN,NaN
Ground_Point_1,SAT_2,1,03-Jan-2030 08:29:00,03-Jan-2030 08:30:20,80,NaN,NaN
Ground_Point_1,SAT_2,2,04-Jan-2030 21:11:00,04-Jan-2030 21:12:10,70,NaN,NaN
Ground_Point_1,SAT_2,3,07-Jan-2030 08:36:05,07-Jan-2030 08:37:05,60,NaN,NaN
Ground_Point_2,SAT_2,1,03-Jan-2030 08:28:30,03-Jan-2030 08:29:30,60,NaN,NaN
Ground_Point_2,SAT_2,2,04-Jan-2030 21:11:30,04-Jan-2030 21:12:40,70,NaN,NaN
Ground_Point_3,SAT_2,1,03-Jan-2030 08:29:00,03-Jan-2030 08:30:20,80,NaN,NaN
Ground_Point_3,SAT_2,2,04-Jan-2030 21:11:05,04-Jan-2030 21:12:10,65,NaN,NaN
Ground_Point_3,SAT_2,3,07-Jan-2030 08:36:00,07-Jan-2030 08:37:05,65,NaN,NaN
Ground_Point_4,SAT_2,1,01-Jan-2030 07:37:45,01-Jan-2030 07:39:05,80,NaN,NaN
Ground_Point_4,SAT_2,2,02-Jan-2030 20:20:40,02-Jan-2030 20:21:55,75,NaN,NaN
Ground_Point_4,SAT_2,3,05-Jan-2030 07:44:45,05-Jan-2030 07:45:55,70,NaN,NaN
Ground_Point_4,SAT_2,4,06-Jan-2030 20:27:35,06-Jan-2030 20:28:50,75,NaN,NaN
Ground_Point_5,SAT_2,1,01-Jan-2030 20:42:45,01-Jan-2030 20:44:00,75,NaN,NaN
Ground_Point_5,SAT_2,2,04-Jan-2030 08:06:35,04-Jan-2030 08:07:15,40,NaN,NaN
Ground_Point_5,SAT_2,3,05-Jan-2030 07:44:55,05-Jan-2030 07:45:40,45,NaN,NaN
Ground_Point_5,SAT_2,4,05-Jan-2030 20:49:50,05-Jan-2030 20:50:40,50,NaN,NaN
Ground_Point_5,SAT_2,5,06-Jan-2030 20:28:30,06-Jan-2030 20:28:45,15,NaN,NaN
Ground_Point_6,SAT_2,1,01-Jan-2030 07:38:05,01-Jan-2030 07:38:50,45,NaN,NaN
Ground_Point_6,SAT_2,2,01-Jan-2030 20:42:45,01-Jan-2030 20:43:40,55,NaN,NaN
Ground_Point_6,SAT_2,3,05-Jan-2030 07:44:45,05-Jan-2030 07:45:55,70,NaN,NaN
Ground_Point_6,SAT_2,4,06-Jan-2030 20:27:55,06-Jan-2030 20:29:00,65,NaN,NaN
Ground_Point_7,SAT_2,1,01-Jan-2030 09:13:30,01-Jan-2030 09:14:35,65,NaN,NaN
Ground_Point_7,SAT_2,2,02-Jan-2030 21:54:10,02-Jan-2030 21:55:20,70,NaN,NaN
Ground_Point_7,SAT_2,3,05-Jan-2030 09:20:45,05-Jan-2030 09:21:10,25,NaN,NaN
Ground_Point_7,SAT_2,4,06-Jan-2030 08:58:50,06-Jan-2030 08:59:50,60,NaN,NaN
